url	img_url	date_str	year	month	day	hour	minute	filename	error
https://www.facebook.com/photo.php?fbid=643685271235420&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-14.fna.fbcdn.net/v/t39.30808-6/385867551_643685267902087_6069687100969993775_n.jpg?_nc_cat=1&ccb=1-7&_nc_sid=49d041&_nc_ohc=3wYVtBIRkkcAX-3Sbkr&_nc_ht=scontent.fsgn5-14.fna&oh=00_AfC-Ll4DdyHX5X44o7fwqGLV5DE37DfFabOK9Xo8EvC4Sg&oe=651FB3FB	Monday, 2 October 2023 at 08:25	2023	10	2	8	25	385867551_643685267902087_6069687100969993775_n.jpg	
https://www.facebook.com/photo.php?fbid=643685247902089&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-14.fna.fbcdn.net/v/t39.30808-6/385479513_643685244568756_5877944099711205757_n.jpg?_nc_cat=1&ccb=1-7&_nc_sid=49d041&_nc_ohc=a5-LwEp9D34AX-JQ6Iy&_nc_ht=scontent.fsgn5-14.fna&oh=00_AfA240FVMoFUQDLz_W8eWEvOF67-MrOGTB1k4ENLWCJscw&oe=651E3EBC	Monday, 2 October 2023 at 08:25	2023	10	2	8	25	385479513_643685244568756_5877944099711205757_n.jpg	
https://www.facebook.com/photo.php?fbid=643360524601228&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-2.fna.fbcdn.net/v/t39.30808-6/384404169_643360561267891_8689252900275150549_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=5614bc&_nc_ohc=c8KrhYf9lwwAX8VkXoJ&_nc_ht=scontent.fsgn5-2.fna&oh=00_AfBdxaeWJ6aJHsZUopEwB36CSBlZUZOI_S5Czi3W1zJy6A&oe=651FC9A1	Sunday, 1 October 2023 at 16:47	2023	10	1	16	47	384404169_643360561267891_8689252900275150549_n.jpg	
https://www.facebook.com/photo.php?fbid=642684988002115&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-9.fna.fbcdn.net/v/t39.30808-6/383349587_642684981335449_6719066970401777092_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5614bc&_nc_ohc=IwBh2oDxk8AAX_ZeeHM&_nc_ht=scontent.fsgn5-9.fna&oh=00_AfDZN4zatQifKcJEjdbSVzoT2h5M7tw2uHy2SXNWd0ryEQ&oe=651F5FAF	Saturday, 30 September 2023 at 08:50	2023	9	30	8	50	383349587_642684981335449_6719066970401777092_n.jpg	
https://www.facebook.com/photo.php?fbid=642328248037789&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-11.fna.fbcdn.net/v/t39.30808-6/384766184_642328244704456_4070472919729880339_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=49d041&_nc_ohc=6lNkBJvUc4wAX-7GCjP&_nc_ht=scontent.fsgn5-11.fna&oh=00_AfCHmhWtFh8pGP7iT68uNvnAvQsGv6-iAGYlpHOyb5KC0w&oe=651F92B2	Friday, 29 September 2023 at 22:00	2023	9	29	22	0	384766184_642328244704456_4070472919729880339_n.jpg	
https://www.facebook.com/photo.php?fbid=642130431390904&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-2.fna.fbcdn.net/v/t39.30808-6/382983499_642130421390905_1795795963522283513_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=49d041&_nc_ohc=xuZ_kg1CpF4AX_I8Jc6&_nc_ht=scontent.fsgn5-2.fna&oh=00_AfBAkoPmUJIKGN_M1ljSYRw14xved05QOFfUAXigC0Rr8A&oe=651FF237	Friday, 29 September 2023 at 10:50	2023	9	29	10	50	382983499_642130421390905_1795795963522283513_n.jpg	
https://www.facebook.com/photo.php?fbid=642130398057574&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-2.fna.fbcdn.net/v/t39.30808-6/384577012_642130388057575_7713111556120806629_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=49d041&_nc_ohc=tIWnTyC-T3kAX_qcXjR&_nc_ht=scontent.fsgn5-2.fna&oh=00_AfBTwJpc0B7RkLONIKA6pIr8vl_31XrU2Cv737rqqbDkbQ&oe=651EBC30	Friday, 29 September 2023 at 10:50	2023	9	29	10	50	384577012_642130388057575_7713111556120806629_n.jpg	
https://www.facebook.com/photo.php?fbid=642130374724243&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-3.fna.fbcdn.net/v/t39.30808-6/383311205_642130371390910_278667534590912370_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=49d041&_nc_ohc=OWBw-kKBJmYAX90KIOg&_nc_ht=scontent.fsgn5-3.fna&oh=00_AfChkSHL3vAky4nfVxK6GHADEdcpWxvq_YFfNFTpYEq7fw&oe=651F5EB6	Friday, 29 September 2023 at 10:50	2023	9	29	10	50	383311205_642130371390910_278667534590912370_n.jpg	
https://www.facebook.com/photo.php?fbid=642130354724245&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-14.fna.fbcdn.net/v/t39.30808-6/384766904_642130351390912_3327122223500310700_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=49d041&_nc_ohc=2X_6QcEX8BYAX_bnJMb&_nc_ht=scontent.fsgn5-14.fna&oh=00_AfA54eSSGe9idCSBgsZRKIY1oZHDeXtBrOesIwV_rVuA9A&oe=651FFF60	Friday, 29 September 2023 at 10:50	2023	9	29	10	50	384766904_642130351390912_3327122223500310700_n.jpg	
https://www.facebook.com/photo.php?fbid=642091264728154&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-14.fna.fbcdn.net/v/t39.30808-6/383455372_642091254728155_4130198014337544944_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=49d041&_nc_ohc=7rkDm3eZelIAX85oSsd&_nc_ht=scontent.fsgn5-14.fna&oh=00_AfB8iBLhNG5DLqbdDPYDxaFl7eaOhH6YEvH_Nmj3G-HIIQ&oe=651EBFD0	Friday, 29 September 2023 at 08:36	2023	9	29	8	36	383455372_642091254728155_4130198014337544944_n.jpg	
https://www.facebook.com/photo.php?fbid=642091241394823&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-9.fna.fbcdn.net/v/t39.30808-6/383968536_642091214728159_9062508611485995769_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=49d041&_nc_ohc=WqRmITyTZkIAX_FmgyH&_nc_ht=scontent.fsgn5-9.fna&oh=00_AfBKfNXcHRR85EO-OnwFoaq8DVXU1rt1QsMWLjhApXi0ig&oe=651FAB65	Friday, 29 September 2023 at 08:36	2023	9	29	8	36	383968536_642091214728159_9062508611485995769_n.jpg	
https://www.facebook.com/photo.php?fbid=642091234728157&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-11.fna.fbcdn.net/v/t39.30808-6/383982150_642091224728158_9211652897658084427_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=49d041&_nc_ohc=L83Q4HwGbOgAX_Wpzgw&_nc_ht=scontent.fsgn5-11.fna&oh=00_AfBovTEB4tb7VRnRob7RdkjByImbuBuqcO02r57mJJdN0Q&oe=651EBB32	Friday, 29 September 2023 at 08:36	2023	9	29	8	36	383982150_642091224728158_9211652897658084427_n.jpg	
https://www.facebook.com/photo.php?fbid=642091228061491&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-15.fna.fbcdn.net/v/t39.30808-6/383959250_642091211394826_1404586222730395431_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=49d041&_nc_ohc=5nccZD-sC7gAX9DrsTe&_nc_ht=scontent.fsgn5-15.fna&oh=00_AfALV7vwEN8EPZfMRczhQE7HEdm4QrbYvRBRkWLhvUQsaw&oe=651E60DA	Friday, 29 September 2023 at 08:36	2023	9	29	8	36	383959250_642091211394826_1404586222730395431_n.jpg	
https://www.facebook.com/photo.php?fbid=641704661433481&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-12.fna.fbcdn.net/v/t39.30808-6/383201148_641704651433482_6123496758944458318_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=49d041&_nc_ohc=ItF0X_kvhGgAX-M_k5c&_nc_ht=scontent.fsgn5-12.fna&oh=00_AfDDEWOBrlgOT1HV7TF34d6wjFupJh-nPjqg5USnH-axkg&oe=651E63AB	Thursday, 28 September 2023 at 22:00	2023	9	28	22	0	383201148_641704651433482_6123496758944458318_n.jpg	
https://www.facebook.com/photo.php?fbid=641704654766815&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-15.fna.fbcdn.net/v/t39.30808-6/383006836_641704641433483_4494551143629617628_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=49d041&_nc_ohc=mLCAchK-UCAAX-OhMZq&_nc_ht=scontent.fsgn5-15.fna&oh=00_AfDvuU79F7kRVZc2CVSdEK_o7jfF4waAqfKcEi1g3rmKgw&oe=65201D8B	Thursday, 28 September 2023 at 22:00	2023	9	28	22	0	383006836_641704641433483_4494551143629617628_n.jpg	
https://www.facebook.com/photo.php?fbid=641704628100151&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-3.fna.fbcdn.net/v/t39.30808-6/384570296_641704624766818_6028373360719816430_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=49d041&_nc_ohc=GWd-_KMfMckAX9B9lg2&_nc_ht=scontent.fsgn5-3.fna&oh=00_AfAgutPLtXZBMxTgBtH8Y17RJrV41XoZqAFZNsek40Lmng&oe=651FCB1A	Thursday, 28 September 2023 at 22:00	2023	9	28	22	0	384570296_641704624766818_6028373360719816430_n.jpg	
https://www.facebook.com/photo.php?fbid=641577491446198&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-14.fna.fbcdn.net/v/t39.30808-6/384121928_641577481446199_6273762036477883474_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=49d041&_nc_ohc=WU1THYopmTQAX_eAmc3&_nc_ht=scontent.fsgn5-14.fna&oh=00_AfB-IMpnOJIuuw_Au3Nw7NfEyAF45pVxC58Wlem6rz126w&oe=65200F5B	Thursday, 28 September 2023 at 11:11	2023	9	28	11	11	384121928_641577481446199_6273762036477883474_n.jpg	
https://www.facebook.com/photo.php?fbid=641518528118761&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-8.fna.fbcdn.net/v/t39.30808-6/383783686_641518498118764_2682605598556634578_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=49d041&_nc_ohc=MkS3Lica3osAX8B6tEY&_nc_ht=scontent.fsgn5-8.fna&oh=00_AfAc7ST0oH1UJJFp7-9_XNVnJWmNgfixqpTp1xuAutQU8w&oe=651F3BC6	Thursday, 28 September 2023 at 10:45	2023	9	28	10	45	383783686_641518498118764_2682605598556634578_n.jpg	
https://www.facebook.com/photo.php?fbid=641518508118763&set=pb.100067818572111.-2207520000&type=3	https://scontent.fsgn5-5.fna.fbcdn.net/v/t39.30808-6/383831997_641518471452100_2453678684978959453_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=49d041&_nc_ohc=TBzLBpmA-EwAX-sLElG&_nc_ht=scontent.fsgn5-5.fna&oh=00_AfDdztaQNyB0embcF38zMxHR6W4EkBHTbtQ4IWOoQ5b65w&oe=651E5FB8	Thursday, 28 September 2023 at 10:45	2023	9	28	10	45	383831997_641518471452100_2453678684978959453_n.jpg	
